date,42401_0055,42401_0059,42401_0622,42603_0032,42603_0046,42603_0052,42603_0055,42603_0059,42603_0622,42603_1069,43205_0677,43206_0677,43218_0677,43233_0677,43801_0677,43802_0677,43803_0677,43804_0677,43811_0677,43813_0677,43814_0677,43815_0677,43817_0677,43818_0677,43819_0677,43820_0677,43823_0677,43824_0677,43826_0677,43829_0677,43830_0677,43831_0677,43843_0677,43860_0677,44201_0032,44201_0052,44201_0055,44201_0059,44201_0622,45109_0677,45201_0677,45202_0677,45203_0677,45204_0677,45207_0677,45208_0677,45220_0677,45801_0677,61103_0032,61103_0051,61103_0052,61103_0055,61103_0059,61103_0622,61103_0676,61103_0677,61103_1069,61104_0032,61104_0051,61104_0052,61104_0055,61104_0059,61104_0622,61104_0676,61104_0677,61104_1069,63301_0052,68105_0032,68105_0059,68105_1052,68108_0032,68108_0059,68108_1052,88101_0032,88101_0059
2008-01-31,0.0833333333333,,0.583333333333,,17.5458333333,6.625,8.6625,6.05,11.8041666667,,0.0,1.04,0.0,0.0,0.7,0.05,0.02,0.11,0.34,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.64,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0275416666667,0.0225,0.0224166666667,0.0302727272727,0.0155833333333,0.96,1.02,2.38,0.32,0.4,0.18,0.45,0.0,0.0,3.11666666667,5.13333333333,6.6125,4.0,5.61739130435,6.075,2.98333333333,5.50416666667,,205.041666667,155.708333333,155.8125,100.133333333,128.2,153.445833333,156.129166667,126.045833333,,0.0,12.9,,,751.0,,,4.2,
2008-02-01,0.0833333333333,,1.41666666667,,8.84583333333,9.375,8.45416666667,9.45416666667,4.79166666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.021625,0.0175833333333,0.0225,0.0244166666667,0.0100833333333,,,,,,,,,,6.34583333333,6.95416666667,7.8125,5.77916666667,3.17083333333,5.025,5.06666666667,5.88333333333,,128.916666667,149.916666667,115.683333333,145.675,157.004166667,66.125,114.3125,124.308333333,,0.0,,,,,,,,
2008-02-02,0.0434782608696,,1.73913043478,,12.1,8.41666666667,5.30833333333,7.65416666667,9.34583333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0229565217391,0.0209565217391,0.0199130434783,0.0302173913043,0.0182608695652,,,,,,,,,,3.25,2.99166666667,6.18333333333,5.6375,4.17083333333,5.0375,7.52083333333,3.78333333333,,182.166666667,146.458333333,157.166666667,123.904166667,180.258333333,149.775,96.1458333333,87.975,,0.0,,,,,,,,
2008-02-03,0.25,,0.291666666667,,14.6318181818,5.36363636364,14.8090909091,8.30909090909,5.70909090909,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255833333333,0.0212916666667,0.028375,0.0271666666667,0.0164583333333,,,,,,,,,,4.61666666667,2.54583333333,5.11666666667,6.67916666667,4.45833333333,6.2875,7.3,6.78333333333,,209.666666667,209.166666667,154.083333333,119.9875,148.866666667,158.891666667,107.2625,112.1625,,0.0,,,,,,,,
2008-02-04,0.125,,0.833333333333,,16.2958333333,6.5,15.2916666667,7.07083333333,7.85833333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.029875,0.0255833333333,0.0271666666667,0.0211666666667,,,,,,,,,,3.8125,4.24166666667,7.65,9.47916666667,3.84583333333,6.69166666667,4.75833333333,5.6875,,130.958333333,152.833333333,150.041666667,70.9833333333,118.541666667,138.245833333,133.625,150.375,,0.0,,,,,,,,
2008-02-05,0.25,,0.583333333333,,12.2333333333,4.16666666667,4.45833333333,5.29444444444,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,0.0197916666667,0.0274583333333,0.0250416666667,0.0298333333333,0.0149583333333,,,,,,,,,,3.64583333333,4.8,3.3125,3.925,2.4625,6.3375,6.07916666667,6.02083333333,,113.166666667,202.208333333,149.395833333,163.425,243.3625,243.445833333,134.066666667,153.470833333,,0.0,,,,,,,,
2008-02-06,0.0833333333333,,0.625,,12.8208333333,16.2916666667,7.93333333333,5.28636363636,8.60416666667,,0.81,1.94,0.2,0.16,0.77,0.08,0.02,0.11,0.31,0.01,0.04,0.04,0.02,0.01,0.03,0.01,0.62,0.02,0.01,0.36,0.02,0.02,0.01,0.01,0.0242173913043,0.01625,0.0215,0.0274166666667,0.019,1.28,1.74,4.62,0.48,0.48,0.09,0.45,0.08,0.03,4.22916666667,5.0,4.21666666667,6.22083333333,4.01666666667,3.45833333333,5.0125,4.46666666667,,127.958333333,199.333333333,134.4875,139.729166667,233.441666667,185.2375,153.683333333,182.6,,0.0,10.9,29.8,,739.0,747.0,,4.5,7.3
2008-02-07,0.166666666667,,0.666666666667,,14.1875,7.33333333333,13.6458333333,5.40833333333,7.52083333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.013375,0.0158333333333,0.0152083333333,0.0315833333333,0.0124583333333,,,,,,,,,,3.0375,3.11666666667,5.52083333333,5.52916666667,3.05833333333,5.17083333333,4.79166666667,2.95833333333,,101.208333333,169.208333333,162.5875,140.816666667,140.929166667,129.075,136.233333333,167.745833333,,0.0,,,,,,,,
2008-02-08,0.208333333333,,0.375,,14.0791666667,4.75,3.55,5.86666666667,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206666666667,0.016625,0.023,0.0246666666667,0.0235416666667,,,,,,,,,,7.40833333333,3.88333333333,7.775,2.61666666667,3.7125,5.61666666667,3.87083333333,5.09583333333,,110.166666667,184.333333333,171.383333333,175.570833333,194.070833333,148.3,152.354166667,200.275,,0.0,,,,,,,,
2008-02-09,0.304347826087,,0.434782608696,,10.7958333333,7.41666666667,8.2875,5.50416666667,3.37083333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252173913043,0.0197391304348,0.0234347826087,0.0272173913043,0.0101304347826,,,,,,,,,,6.00833333333,2.7625,4.95,4.6375,2.99166666667,5.01666666667,3.92916666667,5.8375,,187.083333333,144.041666667,149.525,189.029166667,111.108333333,133.020833333,147.541666667,123.366666667,,0.0,,,,,,,,
